"gutenberg_id" "text"
"5036" 1608 "as if the house belonged to her."
"5037" 1608 ""
"5038" 1608 "The duke’s money paid for all that, as you may imagine; but from time"
"5039" 1608 "to time Prudence came to me, asking for a note for a thousand francs,"
"5040" 1608 "professedly on behalf of Marguerite. You know I had won some money at"
"5041" 1608 "gambling; I therefore immediately handed over to Prudence what she"
"5042" 1608 "asked for Marguerite, and fearing lest she should require more than I"
"5043" 1608 "possessed, I borrowed at Paris a sum equal to that which I had already"
"5044" 1608 "borrowed and paid back. I was then once more in possession of some ten"
"5045" 1608 "thousand francs, without reckoning my allowance. However, Marguerite’s"
"5046" 1608 "pleasure in seeing her friends was a little moderated when she saw the"
"5047" 1608 "expense which that pleasure entailed, and especially the necessity she"
"5048" 1608 "was sometimes in of asking me for money. The duke, who had taken the"
"5049" 1608 "house in order that Marguerite might rest there, no longer visited it,"
"5050" 1608 "fearing to find himself in the midst of a large and merry company, by"
"5051" 1608 "whom he did not wish to be seen. This came about through his having once"
"5052" 1608 "arrived to dine tete-a-tete with Marguerite, and having fallen upon"
"5053" 1608 "a party of fifteen, who were still at lunch at an hour when he was"
"5054" 1608 "prepared to sit down to dinner. He had unsuspectingly opened the"
"5055" 1608 "dining-room door, and had been greeted by a burst of laughter, and had"
"5056" 1608 "had to retire precipitately before the impertinent mirth of the women"
"5057" 1608 "who were assembled there."
"5058" 1608 ""
"5059" 1608 "Marguerite rose from table, and joined the duke in the next room, where"
"5060" 1608 "she tried, as far as possible, to induce him to forget the incident, but"
"5061" 1608 "the old man, wounded in his dignity, bore her a grudge for it, and could"
"5062" 1608 "not forgive her. He said to her, somewhat cruelly, that he was tired of"
"5063" 1608 "paying for the follies of a woman who could not even have him treated"
"5064" 1608 "with respect under his own roof, and he went away in great indignation."
"5065" 1608 ""
"5066" 1608 "Since that day he had never been heard of."
"5067" 1608 ""
"5068" 1608 "In vain Marguerite dismissed her guests, changed her way of life;"
"5069" 1608 "the duke was not to be heard of. I was the gainer in so, far that my"
"5070" 1608 "mistress now belonged to me more completely, and my dream was at length"
"5071" 1608 "realized. Marguerite could not be without me. Not caring what the result"
"5072" 1608 "might be, she publicly proclaimed our liaison, and I had come to live"
"5073" 1608 "entirely at her house. The servants addressed me officially as their"
"5074" 1608 "master."
"5075" 1608 ""
"5076" 1608 "Prudence had strictly sermonized Marguerite in regard to her new manner"
"5077" 1608 "of life; but she had replied that she loved me, that she could not live"
"5078" 1608 "without me, and that, happen what might, she would not sacrifice the"
"5079" 1608 "pleasure of having me constantly with her, adding that those who were"
"5080" 1608 "not satisfied with this arrangement were free to stay away. So much"
"5081" 1608 "I had heard one day when Prudence had said to Marguerite that she had"
"5082" 1608 "something very important to tell her, and I had listened at the door of"
"5083" 1608 "the room into which they had shut themselves."
"5084" 1608 ""
"5085" 1608 "Not long after, Prudence returned again. I was at the other end of the"
"5086" 1608 "garden when she arrived, and she did not see me. I had no doubt, from"
"5087" 1608 "the way in which Marguerite came to meet her, that another similar"
"5088" 1608 "conversation was going to take place, and I was anxious to hear what"
"5089" 1608 "it was about. The two women shut themselves into a boudoir, and I put"
"5090" 1608 "myself within hearing."
"5091" 1608 ""
"5092" 1608 "“Well?” said Marguerite."
"5093" 1608 ""
"5094" 1608 "“Well, I have seen the duke.”"
"5095" 1608 ""
"5096" 1608 "“What did he say?”"
"5097" 1608 ""
"5098" 1608 "“That he would gladly forgive you in regard to the scene which took"
"5099" 1608 "place, but that he has learned that you are publicly living with M."
"5100" 1608 "Armand Duval, and that he will never forgive that. ‘Let Marguerite leave"
"5101" 1608 "the young man,’ he said to me, ‘and, as in the past, I will give her all"
"5102" 1608 "that she requires; if not, let her ask nothing more from me.’”"
"5103" 1608 ""
"5104" 1608 "“And you replied?”"
"5105" 1608 ""
"5106" 1608 "“That I would report his decision to you, and I promised him that I"
"5107" 1608 "would bring you into a more reasonable frame of mind. Only think, my"
"5108" 1608 "dear child, of the position that you are losing, and that Armand can"
"5109" 1608 "never give you. He loves you with all his soul, but he has no fortune"
"5110" 1608 "capable of supplying your needs, and he will be bound to leave you one"
"5111" 1608 "day, when it will be too late and when the duke will refuse to do any"
"5112" 1608 "more for you. Would you like me to speak to Armand?”"
"5113" 1608 ""
"5114" 1608 "Marguerite seemed to be thinking, for she answered nothing. My heart"
"5115" 1608 "beat violently while I waited for her reply."
"5116" 1608 ""
"5117" 1608 "“No,” she answered, “I will not leave Armand, and I will not conceal the"
"5118" 1608 "fact that I am living with him. It is folly no doubt, but I love him."
"5119" 1608 "What would you have me do? And then, now that he has got accustomed to"
"5120" 1608 "be always with me, he would suffer too cruelly if he had to leave me so"
"5121" 1608 "much as an hour a day. Besides, I have not such a long time to live that"
"5122" 1608 "I need make myself miserable in order to please an old man whose very"
"5123" 1608 "sight makes me feel old. Let him keep his money; I will do without it.”"
"5124" 1608 ""
"5125" 1608 "“But what will you do?”"
"5126" 1608 ""
"5127" 1608 "“I don’t in the least know.”"
"5128" 1608 ""
"5129" 1608 "Prudence was no doubt going to make some reply, but I entered suddenly"
"5130" 1608 "and flung myself at Marguerite’s feet, covering her hands with tears in"
"5131" 1608 "my joy at being thus loved."
"5132" 1608 ""
"5133" 1608 "“My life is yours, Marguerite; you need this man no longer. Am I not"
"5134" 1608 "here? Shall I ever leave you, and can I ever repay you for the happiness"
"5135" 1608 "that you give me? No more barriers, my Marguerite; we love; what matters"
"5136" 1608 "all the rest?”"
"5137" 1608 ""
"5138" 1608 "“Oh yes, I love you, my Armand,” she murmured, putting her two arms"
"5139" 1608 "around my neck. “I love you as I never thought I should ever love. We"
"5140" 1608 "will be happy; we will live quietly, and I will say good-bye forever to"
"5141" 1608 "the life for which I now blush. You won’t ever reproach me for the past?"
"5142" 1608 "Tell me!”"
"5143" 1608 ""
"5144" 1608 "Tears choked my voice. I could only reply by clasping Marguerite to my"
"5145" 1608 "heart."
"5146" 1608 ""
"5147" 1608 "“Well,” said she, turning to Prudence, and speaking in a broken voice,"
"5148" 1608 "“you can report this scene to the duke, and you can add that we have no"
"5149" 1608 "longer need of him.”"
"5150" 1608 ""
"5151" 1608 "From that day forth the duke was never referred to. Marguerite was no"
"5152" 1608 "longer the same woman that I had known. She avoided everything that"
"5153" 1608 "might recall to me the life which she had been leading when I first"
"5154" 1608 "met her. Never did wife or sister surround husband or brother with"
"5155" 1608 "such loving care as she had for me. Her nature was morbidly open to all"
"5156" 1608 "impressions and accessible to all sentiments. She had broken equally"
"5157" 1608 "with her friends and with her ways, with her words and with her"
"5158" 1608 "extravagances. Any one who had seen us leaving the house to go on the"
"5159" 1608 "river in the charming little boat which I had bought would never have"
"5160" 1608 "believed that the woman dressed in white, wearing a straw hat, and"
"5161" 1608 "carrying on her arm a little silk pelisse to protect her against the"
"5162" 1608 "damp of the river, was that Marguerite Gautier who, only four months"
"5163" 1608 "ago, had been the talk of the town for the luxury and scandal of her"
"5164" 1608 "existence."
"5165" 1608 ""
"5166" 1608 "Alas, we made haste to be happy, as if we knew that we were not to be"
"5167" 1608 "happy long."
"5168" 1608 ""
"5169" 1608 "For two months we had not even been to Paris. No one came to see us,"
"5170" 1608 "except Prudence and Julie Duprat, of whom I have spoken to you, and to"
"5171" 1608 "whom Marguerite was afterward to give the touching narrative that I have"
"5172" 1608 "there."
"5173" 1608 ""
"5174" 1608 "I passed whole days at the feet of my mistress. We opened the windows"
"5175" 1608 "upon the garden, and, as we watched the summer ripening in its flowers"
"5176" 1608 "and under the shadow of the trees, we breathed together that true life"
"5177" 1608 "which neither Marguerite nor I had ever known before."
"5178" 1608 ""
"5179" 1608 "Her delight in the smallest things was like that of a child. There were"
"5180" 1608 "days when she ran in the garden, like a child of ten, after a butterfly"
"5181" 1608 "or a dragon-fly. This courtesan who had cost more money in bouquets than"
"5182" 1608 "would have kept a whole family in comfort, would sometimes sit on the"
"5183" 1608 "grass for an hour, examining the simple flower whose name she bore."
"5184" 1608 ""
"5185" 1608 "It was at this time that she read Manon Lescaut, over and over again."
"5186" 1608 "I found her several times making notes in the book, and she always"
"5187" 1608 "declared that when a woman loves, she can not do as Manon did."
"5188" 1608 ""
"5189" 1608 "The duke wrote to her two or three times. She recognised the writing and"
"5190" 1608 "gave me the letters without reading them. Sometimes the terms of these"
"5191" 1608 "letters brought tears to my eyes. He had imagined that by closing his"
"5192" 1608 "purse to Marguerite, he would bring her back to him; but when he had"
"5193" 1608 "perceived the uselessness of these means, he could hold out no longer;"
"5194" 1608 "he wrote and asked that he might see her again, as before, no matter on"
"5195" 1608 "what conditions."
"5196" 1608 ""
"5197" 1608 "I read these urgent and repeated letters, and tore them in pieces,"
"5198" 1608 "without telling Marguerite what they contained and without advising her"
"5199" 1608 "to see the old man again, though I was half inclined to, so much did I"
"5200" 1608 "pity him, but I was afraid lest, if I so advised her she should think"
"5201" 1608 "that I wished the duke, not merely to come and see her again, but to"
"5202" 1608 "take over the expenses of the house; I feared, above all, that she might"
"5203" 1608 "think me capable of shirking the responsibilities of every consequence"
